URL,Listing_ID,Type,Subtype,Price,Bedroom,Living_area,Listing_address,Postal_code,Locality,District,Swimming_pool,Garden,Garden_area,Surface_of_land,Terrace,Kitchen,Facade,Open Fire,Furnished,State of the building,Price_per_sqm,province
https://www.immoweb.be/en/classified/ground-floor/for-sale/mol/2400/10464534,10464534.0,apartment,ground floor,289000.0,2.0,107.0,None None,2400,Mol,Turnhout,False,False,0.0,0.0,True,usa hyper equipped,4.0,False,False,AS_NEW,2700.93,Antwerp
https://www.immoweb.be/en/classified/apartment/for-sale/mol/2400/10395504,10395504.0,apartment,apartment,279000.0,2.0,107.0,Sluis 123,2400,Mol,Turnhout,False,False,0.0,0.0,True,usa hyper equipped,4.0,False,False,AS_NEW,2607.48,Antwerp
https://www.immoweb.be/en/classified/house/for-sale/machelen/1830/10666704,10666704.0,house,house,649000.0,5.0,235.0,Koning Albertlaan 100,1830,Machelen,Halle-Vilvoorde,False,False,0.0,722.0,True,installed,3.0,True,False,GOOD,2761.7,Flemish_Brabant
https://www.immoweb.be/en/classified/duplex/for-sale/tienen/3300/10666697,10666697.0,apartment,duplex,860000.0,3.0,278.0,Zijdelingsestraat 55,3300,Tienen,Leuven,False,False,0.0,0.0,True,hyper equipped,2.0,False,False,AS_NEW,3093.53,Flemish_Brabant
https://www.immoweb.be/en/classified/house/for-sale/aubange%20halanzy/6792/10666692,10666692.0,house,house,265000.0,3.0,200.0,Rue de la Barrière 54,6792,Aubange Halanzy,Arlon,False,True,1060.0,1260.0,True,installed,4.0,False,False,TO_BE_DONE_UP,1325.0,Luxemburg
https://www.immoweb.be/en/classified/penthouse/for-sale/braine-l%27alleud/1420/10666669,10666669.0,apartment,penthouse,565000.0,2.0,125.0,None None,1420,Braine-l'Alleud,Nivelles,False,False,0.0,0.0,True,hyper equipped,4.0,False,False,AS_NEW,4520.0,Walloon_Brabant
https://www.immoweb.be/en/classified/house/for-sale/beringen/3580/10666666,10666666.0,house,house,375000.0,3.0,179.0,Hondstraat 47,3580,Beringen,Hasselt,False,False,0.0,1138.0,True,installed,4.0,False,False,GOOD,2094.97,Limburgh
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/arlon/6700/10666665,10666665.0,house,mixed use building,515000.0,3.0,266.0,Rue de Diekirch 15,6700,Arlon,Arlon,False,False,0.0,280.0,True,installed,2.0,False,False,GOOD,1936.09,Luxemburg
https://www.immoweb.be/en/classified/house/for-sale/sambreville/5060/10666644,10666644.0,house,house,210000.0,3.0,140.0,Rue Barthélemy Molet 139,5060,Sambreville,Namur,False,True,800.0,985.0,True,,4.0,False,False,TO_RENOVATE,1500.0,Namur
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/lier/2500/10576030,10576030.0,house,mixed use building,314000.0,2.0,151.0,Rechtestraat 33,2500,Lier,Mechelen,False,False,0.0,66.0,True,,2.0,False,False,GOOD,2079.47,Antwerp
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10666641,10666641.0,apartment,apartment,205000.0,2.0,93.0,Brugsesteenweg 111,9000,Gent,Gent,False,False,0.0,0.0,True,installed,2.0,False,False,JUST_RENOVATED,2204.3,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/merelbeke/9820/10666640,10666640.0,apartment,apartment,395000.0,3.0,110.0,Hundelgemsesteenweg 166,9820,Merelbeke,Gent,False,False,0.0,0.0,True,hyper equipped,2.0,False,False,JUST_RENOVATED,3590.91,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/charleroi-marchienne-au-pont/6030/10666639,10666639.0,house,house,90000.0,3.0,179.0,Rue Arthur Decoux 45,6030,Charleroi-Marchienne-au-Pont,Charleroi,False,False,0.0,0.0,True,,2.0,False,False,,502.79,Hainaut
https://www.immoweb.be/en/classified/house/for-sale/frameries/7080/10666635,10666635.0,house,house,149000.0,2.0,150.0,Rue de Mons 86,7080,Frameries,Mons,False,True,155.0,0.0,True,,2.0,False,False,TO_RENOVATE,993.33,Hainaut
https://www.immoweb.be/en/classified/villa/for-sale/mouscron%20herseaux/7712/10666633,10666633.0,house,villa,399000.0,4.0,150.0,None None,7712,Mouscron Herseaux,Mouscron,False,True,300.0,573.0,True,installed,4.0,False,False,AS_NEW,2660.0,West_Flanders
https://www.immoweb.be/en/classified/house/for-sale/bailleul/7730/10666632,10666632.0,house,house,189000.0,3.0,129.0,None None,7730,Bailleul,Tournai,False,True,110.0,241.0,True,installed,3.0,False,False,GOOD,1465.12,Hainaut
https://www.immoweb.be/en/classified/house/for-sale/herseaux/7712/10613850,10613850.0,house,house,319000.0,3.0,131.0,None None,7712,Herseaux,Mouscron,False,True,120.0,308.0,True,installed,3.0,False,False,AS_NEW,2435.11,West_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/10420223,10420223.0,apartment,apartment,160000.0,2.0,60.0,Rue Walthère Dewé 30,4000,Liège,Liège,False,True,150.0,0.0,True,installed,2.0,False,False,GOOD,2666.67,Liege
https://www.immoweb.be/en/classified/house/for-sale/la%20louvi%C3%A8re%20besonrieux/7100/10666628,10666628.0,house,house,330000.0,3.0,190.0,Rue Victor Godefroid 44,7100,La Louvière Besonrieux,Soignies,False,False,0.0,234.0,True,installed,2.0,False,False,AS_NEW,1736.84,Hainaut
https://www.immoweb.be/en/classified/house/for-sale/gent%20gentbrugge/9050/10666627,10666627.0,house,house,524400.0,4.0,175.0,Maurice Verdoncklaan 34,9050,Gent Gentbrugge,Gent,False,True,50.0,204.0,True,installed,2.0,False,False,AS_NEW,2996.57,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/gent%20gentbrugge/9050/10666626,10666626.0,house,house,524400.0,4.0,176.0,Maurice Verdoncklaan 34,9050,Gent Gentbrugge,Gent,False,True,50.0,205.0,True,installed,2.0,False,False,AS_NEW,2979.55,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/gent%20gentbrugge/9050/10666625,10666625.0,house,house,524400.0,4.0,176.0,Maurice Verdoncklaan 34,9050,Gent Gentbrugge,Gent,False,True,50.0,206.0,True,installed,2.0,False,False,AS_NEW,2979.55,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/10666619,10666619.0,house,house,385000.0,3.0,144.0,Hollebeekstraat 11,9660,Brakel,Oudenaarde,False,False,0.0,196.0,True,usa hyper equipped,3.0,False,False,,2673.61,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/10666618,10666618.0,house,house,375000.0,3.0,148.0,Hollebeekstraat 11,9660,Brakel,Oudenaarde,False,False,0.0,214.0,True,usa hyper equipped,2.0,False,False,,2533.78,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/10666617,10666617.0,house,house,390000.0,3.0,144.0,Hollebeekstraat 11,9660,Brakel,Oudenaarde,False,False,0.0,249.0,True,usa hyper equipped,2.0,False,False,,2708.33,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/10666616,10666616.0,house,house,465000.0,3.0,222.0,Hollebeekstraat 11,9660,Brakel,Oudenaarde,False,False,0.0,235.0,True,usa hyper equipped,2.0,False,False,,2094.59,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/10666615,10666615.0,house,house,485000.0,4.0,234.0,Hollebeekstraat 11,9660,Brakel,Oudenaarde,False,True,24.0,171.0,True,usa hyper equipped,3.0,False,False,,2072.65,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem%20messelbroek/3272/10666612,10666612.0,house,house,359000.0,5.0,174.0,Binnenstraat 8,3272,Scherpenheuvel-Zichem Messelbroek,Leuven,False,False,0.0,568.0,True,installed,3.0,False,False,GOOD,2063.22,Flemish_Brabant
https://www.immoweb.be/en/classified/duplex/for-sale/drongen/9031/10666607,10666607.0,apartment,duplex,349000.0,2.0,118.0,Baarledorpstraat 34,9031,Drongen,Gent,False,False,0.0,0.0,True,usa installed,3.0,False,False,GOOD,2957.63,East_Flanders
https://www.immoweb.be/en/classified/villa/for-sale/geraardsbergen%20moerbeke/9500/10666606,10666606.0,house,villa,329000.0,3.0,176.0,Leemputstraat 10,9500,Geraardsbergen Moerbeke,Aalst,False,False,0.0,382.0,True,usa hyper equipped,3.0,False,False,AS_NEW,1869.32,East_Flanders
https://www.immoweb.be/en/classified/villa/for-sale/geraardsbergen%20moerbeke/9500/10666605,10666605.0,house,villa,329000.0,3.0,176.0,Leemputstraat 6,9500,Geraardsbergen Moerbeke,Aalst,False,False,0.0,381.0,True,usa hyper equipped,3.0,False,False,AS_NEW,1869.32,East_Flanders
https://www.immoweb.be/en/classified/villa/for-sale/geraardsbergen%20moerbeke/9500/10666604,10666604.0,house,villa,329000.0,3.0,176.0,Leemputstraat 7,9500,Geraardsbergen Moerbeke,Aalst,False,False,0.0,380.0,True,usa hyper equipped,3.0,False,False,AS_NEW,1869.32,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/liedekerke/1770/10666600,10666600.0,house,house,339000.0,4.0,157.0,Poortstraat 144,1770,Liedekerke,Halle-Vilvoorde,False,True,400.0,600.0,True,installed,3.0,False,True,GOOD,2159.24,Flemish_Brabant
https://www.immoweb.be/en/classified/house/for-sale/gent%20sint-amandsberg/9040/10666594,10666594.0,house,house,535000.0,3.0,136.0,Sint-Bernadettestraat 16,9040,Gent Sint-Amandsberg,Gent,False,True,177.0,263.0,True,installed,3.0,False,False,,3933.82,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/gent%20sint-amandsberg/9040/10666593,10666593.0,house,house,535000.0,3.0,135.0,Sint-Bernadettestraat 16,9040,Gent Sint-Amandsberg,Gent,False,True,177.0,263.0,True,installed,3.0,False,False,,3962.96,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/gent%20sint-amandsberg/9040/10666592,10666592.0,house,house,535000.0,3.0,136.0,Sint-Bernadettestraat 16,9040,Gent Sint-Amandsberg,Gent,False,True,177.0,264.0,True,installed,3.0,False,False,,3933.82,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/gent%20sint-amandsberg/9040/10666591,10666591.0,house,house,540000.0,3.0,135.0,Sint-Bernadettestraat 16,9040,Gent Sint-Amandsberg,Gent,False,True,230.0,316.0,True,installed,3.0,False,False,,4000.0,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10666577,10666577.0,apartment,apartment,675000.0,2.0,93.0,"Academiestraat 1,001",9000,Gent,Gent,False,False,0.0,0.0,True,hyper equipped,2.0,False,False,AS_NEW,7258.06,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/10666575,10666575.0,apartment,apartment,625000.0,3.0,246.0,"Georges Martensstraat 9,9",9800,Deinze,Gent,False,False,0.0,0.0,True,usa hyper equipped,4.0,False,False,GOOD,2540.65,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/merchtem/1785/10412594,10412594.0,house,house,349000.0,2.0,150.0,Middelstraat 51,1785,Merchtem,Halle-Vilvoorde,False,False,0.0,309.0,True,,3.0,False,False,,2326.67,Flemish_Brabant
https://www.immoweb.be/en/classified/house/for-sale/eeklo/9900/10666573,10666573.0,house,house,290000.0,4.0,195.0,Blommekens 3,9900,Eeklo,Eeklo,False,True,380.0,689.0,True,usa installed,3.0,False,False,TO_RENOVATE,1487.18,East_Flanders
https://www.immoweb.be/en/classified/apartment/for-sale/ninove/9400/10666553,10666553.0,apartment,apartment,495000.0,4.0,200.0,Hendrik Vangassenstraat 19,9400,Ninove,Aalst,False,False,0.0,0.0,True,hyper equipped,2.0,False,False,AS_NEW,2475.0,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/begijnendijk/3130/10666551,10666551.0,house,house,340000.0,3.0,205.0,Beemdstraat 5,3130,Begijnendijk,Leuven,False,False,0.0,980.0,True,installed,4.0,False,False,GOOD,1658.54,Flemish_Brabant
https://www.immoweb.be/en/classified/house/for-sale/aarschot/3200/10666550,10666550.0,house,house,315000.0,2.0,115.0,Nieuwstraat 8,3200,Aarschot,Leuven,False,False,0.0,0.0,True,installed,2.0,False,False,JUST_RENOVATED,2739.13,Flemish_Brabant
https://www.immoweb.be/en/classified/house/for-sale/landen/3400/10666546,10666546.0,house,house,285000.0,5.0,338.0,Stationsstraat 22,3400,Landen,Leuven,False,False,0.0,200.0,True,,2.0,False,False,GOOD,843.2,Flemish_Brabant
https://www.immoweb.be/en/classified/villa/for-sale/schilde%20%27s%20gravenwezel/2970/10666544,10666544.0,house,villa,1950000.0,4.0,623.0,Boterlaarbaan 12,2970,Schilde 's Gravenwezel,Antwerp,True,False,0.0,5945.0,True,,4.0,False,False,GOOD,3130.02,Antwerp
https://www.immoweb.be/en/classified/exceptional-property/for-sale/herselt/2230/10666543,10666543.0,house,exceptional property,1100000.0,7.0,634.0,None None,2230,HERSELT,Turnhout,False,False,0.0,0.0,True,not installed,4.0,True,False,,1735.02,Antwerp
https://www.immoweb.be/en/classified/apartment/for-sale/sint-niklaas/9100/10666541,10666541.0,apartment,apartment,185000.0,2.0,93.0,Koningin Elisabethlaan 93,9100,Sint-Niklaas,Sint-Niklaas,False,False,0.0,0.0,True,,2.0,False,False,GOOD,1989.25,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/londerzeel/1840/10666540,10666540.0,house,house,274000.0,3.0,222.0,Bloemstraat 42,1840,Londerzeel,Halle-Vilvoorde,False,False,0.0,0.0,True,,3.0,False,False,TO_BE_DONE_UP,1234.23,Flemish_Brabant
https://www.immoweb.be/en/classified/loft/for-sale/herzele/9550/10472531,10472531.0,apartment,loft,249000.0,3.0,125.0,Hillegemplein 18,9550,Herzele,Aalst,False,False,0.0,0.0,True,usa hyper equipped,2.0,False,False,AS_NEW,1992.0,East_Flanders
https://www.immoweb.be/en/classified/bungalow/for-sale/evergem/9940/10666539,10666539.0,house,bungalow,350000.0,3.0,130.0,Draaitopstraat 63,9940,Evergem,Gent,False,True,207.0,565.0,True,,3.0,False,False,TO_BE_DONE_UP,2692.31,East_Flanders
https://www.immoweb.be/en/classified/apartment-block/for-sale/bruxelles/1000/10666538,10666538.0,house,apartment block,6400000.0,27.0,1350.0,None None,1000,Bruxelles,Brussels,False,True,40.0,560.0,True,usa hyper equipped,4.0,False,True,AS_NEW,4740.74,Brussels
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10666536,10666536.0,apartment,apartment,345000.0,2.0,95.0,Avenue Paul Deschanel 90,1030,Schaerbeek,Brussels,False,False,0.0,0.0,True,semi equipped,2.0,True,False,GOOD,3631.58,Brussels
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10666535,10666535.0,apartment,apartment,345000.0,1.0,95.0,Avenue Paul Deschanel 90,1030,Schaerbeek,Brussels,False,False,0.0,0.0,True,semi equipped,2.0,True,False,GOOD,3631.58,Brussels
https://www.immoweb.be/en/classified/house/for-sale/bernissart%20harchies/7321/10666534,10666534.0,house,house,182500.0,3.0,126.0,Chaussee Brunehault None,7321,Bernissart Harchies,Ath,False,True,458.0,523.0,True,not installed,3.0,False,False,AS_NEW,1448.41,Hainaut
https://www.immoweb.be/en/classified/house/for-sale/verviers%20petit-rechain/4800/10646390,10646390.0,house,house,390000.0,9.0,273.0,Chaussée de la Seignerie 158-160,4800,Verviers Petit-Rechain,Verviers,False,True,14.0,132.0,True,installed,2.0,False,False,GOOD,1428.57,Liege
https://www.immoweb.be/en/classified/apartment/for-sale/duffel/2570/10666533,10666533.0,apartment,apartment,315000.0,2.0,116.0,Voogdijstraat 56,2570,Duffel,Mechelen,False,False,0.0,0.0,True,installed,2.0,True,False,JUST_RENOVATED,2715.52,Antwerp
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10666532,10666532.0,apartment,apartment,229000.0,3.0,93.0,None None,1070,Anderlecht,Brussels,False,False,0.0,0.0,True,installed,2.0,False,False,AS_NEW,2462.37,Brussels
https://www.immoweb.be/en/classified/ground-floor/for-sale/woluwe-saint-lambert/1200/10666531,10666531.0,apartment,ground floor,545000.0,2.0,150.0,None None,1200,Woluwe-Saint-Lambert,Brussels,False,True,40.0,0.0,True,,2.0,False,False,GOOD,3633.33,Brussels
https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/10666530,10666530.0,apartment,apartment,185000.0,2.0,75.0,Steynstraat 361,2660,Hoboken,Antwerp,False,False,0.0,0.0,True,semi equipped,2.0,True,False,GOOD,2466.67,Antwerp
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen%20borgerhout/2140/10666529,10666529.0,apartment,apartment,230000.0,2.0,87.0,Lodewijk van Berckenlaan 180,2140,Antwerpen Borgerhout,Antwerp,False,False,0.0,0.0,True,hyper equipped,2.0,False,False,,2643.68,Antwerp
https://www.immoweb.be/en/classified/apartment-block/for-sale/longueville/1325/10666528,10666528.0,house,apartment block,850000.0,0.0,179.0,None None,1325,LONGUEVILLE,Nivelles,False,False,0.0,4300.0,True,,2.0,True,False,,4748.6,Walloon_Brabant
https://www.immoweb.be/en/classified/house/for-sale/lede/9340/10666525,10666525.0,house,house,349000.0,4.0,217.0,Suikerstraat 24,9340,Lede,Aalst,False,False,0.0,443.0,True,hyper equipped,4.0,False,False,TO_BE_DONE_UP,1608.29,East_Flanders
https://www.immoweb.be/en/classified/apartment-block/for-sale/overijse/3090/10666524,10666524.0,house,apartment block,750000.0,4.0,426.0,None None,3090,Overijse,Halle-Vilvoorde,False,False,0.0,0.0,True,,2.0,True,False,,1760.56,Flemish_Brabant
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10666522,10666522.0,apartment,apartment,385000.0,2.0,88.0,None None,1000,Bruxelles,Brussels,False,False,0.0,0.0,True,usa installed,3.0,False,False,GOOD,4375.0,Brussels
https://www.immoweb.be/en/classified/apartment/for-sale/court-saint-%C3%89tienne/1490/10666521,10666521.0,apartment,apartment,435000.0,3.0,113.0,None None,1490,COURT-SAINT-ÉTIENNE,Nivelles,False,False,0.0,0.0,True,,2.0,True,False,,3849.56,Walloon_Brabant
https://www.immoweb.be/en/classified/house/for-sale/dion-le-mont/1325/10666519,10666519.0,house,house,495000.0,3.0,168.0,None None,1325,DION-LE-MONT,Nivelles,False,True,0.0,827.0,True,installed,4.0,True,False,,2946.43,Walloon_Brabant
https://www.immoweb.be/en/classified/house/for-sale/chaumont-gistoux/1325/10666517,10666517.0,house,house,530000.0,6.0,300.0,None None,1325,Chaumont-Gistoux,Nivelles,False,True,0.0,2754.0,True,,4.0,True,False,TO_RENOVATE,1766.67,Walloon_Brabant
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/10666516,10666516.0,apartment,apartment,275000.0,2.0,91.0,Boulevard Louis Mettewie 64,1080,Molenbeek-Saint-Jean,Brussels,False,False,0.0,0.0,True,hyper equipped,4.0,False,False,AS_NEW,3021.98,Brussels
https://www.immoweb.be/en/classified/house/for-sale/chaumont-gistoux/1325/10666515,10666515.0,house,house,335000.0,3.0,270.0,None None,1325,Chaumont-Gistoux,Nivelles,False,True,0.0,1894.0,True,,3.0,True,False,TO_RENOVATE,1240.74,Walloon_Brabant
https://www.immoweb.be/en/classified/house/for-sale/chaumont-gistoux/1325/10666514,10666514.0,house,house,225000.0,3.0,150.0,None None,1325,Chaumont-Gistoux,Nivelles,False,True,0.0,860.0,True,,3.0,True,False,TO_RENOVATE,1500.0,Walloon_Brabant
https://www.immoweb.be/en/classified/apartment/for-sale/la%20hulpe/1310/10666512,10666512.0,apartment,apartment,265000.0,1.0,63.0,Chaussée de Bruxelles 24,1310,La Hulpe,Nivelles,False,True,0.0,0.0,True,,2.0,True,False,,4206.35,Walloon_Brabant
https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/10666511,10666511.0,house,house,760000.0,4.0,165.0,Avenue Belle Vue 95,1410,Waterloo,Nivelles,False,False,0.0,1010.0,True,installed,3.0,True,False,JUST_RENOVATED,4606.06,Walloon_Brabant
https://www.immoweb.be/en/classified/house/for-sale/gistoux/1325/10666509,10666509.0,house,house,750000.0,4.0,202.0,Rue des Bruyères 24,1325,GISTOUX,Nivelles,False,True,0.0,2574.0,True,usa installed,4.0,True,False,,3712.87,Walloon_Brabant
https://www.immoweb.be/en/classified/apartment/for-sale/dilbeek/1700/10666507,10666507.0,apartment,apartment,285000.0,2.0,105.0,Sint-Antoniuslaan 66,1700,Dilbeek,Halle-Vilvoorde,False,True,60.0,0.0,True,usa hyper equipped,2.0,False,False,GOOD,2714.29,Flemish_Brabant
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2600/10666505,10666505.0,apartment,apartment,195000.0,1.0,43.0,Fruithoflaan 112,2600,Antwerp,Antwerp,False,False,0.0,0.0,True,hyper equipped,2.0,False,False,GOOD,4534.88,Antwerp
https://www.immoweb.be/en/classified/house/for-sale/wavre/1300/10666503,10666503.0,house,house,299900.0,3.0,150.0,Avenue Auguste Mattagne 39,1300,Wavre,Nivelles,False,False,0.0,100.0,True,,2.0,True,False,TO_BE_DONE_UP,1999.33,Walloon_Brabant
https://www.immoweb.be/en/classified/apartment/for-sale/wavre/1300/10666502,10666502.0,apartment,apartment,295000.0,3.0,126.0,None None,1300,Wavre,Nivelles,False,False,0.0,0.0,True,installed,2.0,True,False,TO_RENOVATE,2341.27,Walloon_Brabant
https://www.immoweb.be/en/classified/exceptional-property/for-sale/grez-doiceau/1390/10666501,10666501.0,house,exceptional property,695000.0,4.0,180.0,Avenue Jules Gathy 20,1390,Grez-Doiceau,Nivelles,False,True,0.0,1521.0,True,installed,4.0,True,False,JUST_RENOVATED,3861.11,Walloon_Brabant
https://www.immoweb.be/en/classified/house/for-sale/wavre/1300/10666500,10666500.0,house,house,895000.0,5.0,420.0,Rue du Souverain 14,1300,Wavre,Nivelles,False,True,0.0,800.0,True,usa hyper equipped,4.0,True,False,,2130.95,Walloon_Brabant
https://www.immoweb.be/en/classified/house/for-sale/couture-saint-germain/1380/10666499,10666499.0,house,house,475000.0,4.0,225.0,Rue de l'Empire 10,1380,Couture-Saint-Germain,Nivelles,False,False,0.0,1050.0,True,,3.0,True,False,TO_RENOVATE,2111.11,Walloon_Brabant
https://www.immoweb.be/en/classified/house/for-sale/chaumont/1325/10666495,10666495.0,house,house,595000.0,3.0,190.0,Rue Somville 6,1325,CHAUMONT,Nivelles,False,True,0.0,192.0,True,installed,2.0,True,False,,3131.58,Walloon_Brabant
https://www.immoweb.be/en/classified/apartment-block/for-sale/wavre/1300/10666493,10666493.0,house,apartment block,315000.0,3.0,184.0,None None,1300,Wavre,Nivelles,False,True,0.0,360.0,True,,2.0,True,False,TO_RENOVATE,1711.96,Walloon_Brabant
https://www.immoweb.be/en/classified/apartment/for-sale/wavre/1300/10666492,10666492.0,apartment,apartment,200000.0,2.0,106.0,Rue de Nivelles 69,1300,Wavre,Nivelles,False,True,0.0,0.0,True,,2.0,True,False,TO_RENOVATE,1886.79,Walloon_Brabant
https://www.immoweb.be/en/classified/apartment/for-sale/herselt/2230/10666437,10666437.0,apartment,apartment,405000.0,3.0,159.0,"Demer 2, b",2230,HERSELT,Turnhout,False,False,0.0,0.0,True,installed,4.0,True,False,,2547.17,Antwerp
https://www.immoweb.be/en/classified/house/for-sale/booischot/2221/10666436,10666436.0,house,house,395000.0,3.0,189.0,"Schrieksesteenweg 1, b",2221,Booischot,Mechelen,False,True,0.0,443.0,True,installed,3.0,True,False,,2089.95,Antwerp
https://www.immoweb.be/en/classified/house/for-sale/booischot/2221/10666435,10666435.0,house,house,395000.0,3.0,189.0,"Schrieksesteenweg 1, c",2221,Booischot,Mechelen,False,True,0.0,415.0,True,installed,3.0,True,False,,2089.95,Antwerp
https://www.immoweb.be/en/classified/villa/for-sale/wavre/1300/10666434,10666434.0,house,villa,895000.0,4.0,265.0,None None,1300,Wavre,Nivelles,False,False,0.0,1292.0,True,hyper equipped,4.0,False,False,AS_NEW,3377.36,Walloon_Brabant
https://www.immoweb.be/en/classified/villa/for-sale/wavre/1300/10666433,10666433.0,house,villa,695000.0,3.0,180.0,None None,1300,Wavre,Nivelles,False,False,0.0,1398.0,True,hyper equipped,4.0,False,False,AS_NEW,3861.11,Walloon_Brabant
https://www.immoweb.be/en/classified/apartment/for-sale/herselt/2230/10666431,10666431.0,apartment,apartment,299000.0,2.0,103.0,"Demer 2, b",2230,HERSELT,Turnhout,False,False,0.0,0.0,True,installed,4.0,True,False,,2902.91,Antwerp
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/10666430,10666430.0,apartment,apartment,330000.0,2.0,83.0,Rue de l'Eglise 166,1150,Woluwe-Saint-Pierre,Brussels,False,False,0.0,0.0,True,hyper equipped,2.0,False,False,AS_NEW,3975.9,Brussels
https://www.immoweb.be/en/classified/penthouse/for-sale/turnhout/2300/10666429,10666429.0,apartment,penthouse,485000.0,4.0,205.0,"Vogelzang 3,6",2300,Turnhout,Turnhout,False,False,0.0,0.0,True,,4.0,False,False,AS_NEW,2365.85,Antwerp
https://www.immoweb.be/en/classified/house/for-sale/essen/2910/10666428,10666428.0,house,house,469000.0,3.0,185.0,Beliestraat 126,2910,Essen,Antwerp,False,False,0.0,760.0,True,installed,4.0,False,False,,2535.14,Antwerp
https://www.immoweb.be/en/classified/house/for-sale/bierges/1301/10666426,10666426.0,house,house,1395000.0,5.0,443.0,None None,1301,Bierges,Nivelles,True,True,6000.0,6468.0,True,hyper equipped,4.0,False,False,GOOD,3148.98,Walloon_Brabant
https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/10666424,10666424.0,apartment,apartment,285000.0,2.0,144.0,Rue de l'Esplanade 19,6700,Arlon,Arlon,False,False,0.0,0.0,True,installed,2.0,True,False,GOOD,1979.17,Luxemburg
https://www.immoweb.be/en/classified/house/for-sale/arlon/6700/10666423,10666423.0,house,house,285000.0,2.0,144.0,Rue de l'Esplanade 19,6700,Arlon,Arlon,False,False,0.0,0.0,True,installed,2.0,True,False,GOOD,1979.17,Luxemburg
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10666422,10666422.0,apartment,apartment,425000.0,2.0,116.0,Amerikalei 108,2000,Antwerp,Antwerp,False,False,0.0,0.0,True,installed,2.0,False,False,AS_NEW,3663.79,Antwerp
https://www.immoweb.be/en/classified/apartment/for-sale/lede/9340/10666421,10666421.0,apartment,apartment,725000.0,2.0,100.0,Kasteelstraat 6,9340,Lede,Aalst,False,False,0.0,0.0,True,,3.0,False,False,GOOD,7250.0,East_Flanders
https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/10666419,10666419.0,house,house,189000.0,2.0,112.0,Rue Paul Janson 252,4460,Grace-Hollogne,Liège,False,False,0.0,360.0,True,semi equipped,2.0,False,False,GOOD,1687.5,Liege
https://www.immoweb.be/en/classified/villa/for-sale/aywaille/4920/10666418,10666418.0,house,villa,399999.0,4.0,196.0,Rue Prefond 1,4920,Aywaille,Liège,True,False,0.0,1059.0,True,semi equipped,4.0,False,False,TO_BE_DONE_UP,2040.81,Liege
https://www.immoweb.be/en/classified/house/for-sale/boom/2850/10666417,10666417.0,house,house,324000.0,3.0,205.0,Grote Markt 3,2850,Boom,Antwerp,False,False,0.0,65.0,True,,2.0,False,False,GOOD,1580.49,Antwerp
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/boom/2850/10666416,10666416.0,house,mixed use building,324000.0,3.0,205.0,Grote Markt 3,2850,Boom,Antwerp,False,False,0.0,65.0,True,,2.0,False,False,GOOD,1580.49,Antwerp
https://www.immoweb.be/en/classified/house/for-sale/liedekerke/1770/10666410,10666410.0,house,house,269000.0,3.0,120.0,Stationsstraat 113,1770,Liedekerke,Halle-Vilvoorde,False,False,0.0,115.0,True,,3.0,False,False,GOOD,2241.67,Flemish_Brabant
